text	category
 Njan Ettan fana ennaalum paraya e padam polikkum	Positive 
 All kerala lalettan fans  Like adikkkee Nammude power kanilkkee	unknown_state 
 Lalettanu Thulayam malayalam film industry yil Latten mathram...	Positive 
 share and support please ..njammude jayyetan vendih...chadiyan chanuduni vendi...ah adh poote Shaji pappou....vendih please	unknown_state 
 Kunjikkaaa fansss adi mone likeeee !!!! Ikkaaa fanss pottiiiikkk likeeee !!!!	unknown_state 
 Aa posteril kanda hand GOTil ullatalle	unknown_state 
 cinema kandu....addipoli.. adyamaayitta oru cinema adhe divasam 2 thavana theatril kaanunne	Positive 
 Adipoli Trailer.......   parayaan Vaaakkilaa  Lalettan fans like here	Positive 
 Candle shot pollikkum ennullavar like adiche	unknown_state 
 kure naalu koodiya oru mammookka trailer kaandu santhosham thonunnathu.	Positive 
 Kutam parayunavaru Maryadaku zha parayan ariyatha team anu	Negative 
 Jayettan + Thrissur Oru Ugran PooraM Kodiyeri makkale...  katta waitin	Positive 
 Ho aaa BGM. Mammookka ithu oru pwoli pwolikkum	Positive 
 Ithu oru onnonnara item anu makane ee........Mass alla athukkum meleee.....	Positive 
 Sirea ethu keari koluthunna lekshanam undallo... bumbar hitavattea	Positive 
 Kurbana kudi randu kilo pothum vangi ponalo....athanallo achayan	unknown_state 
 Fan show tikket kayyil kittiyavar like it	unknown_state 
 Venda kutta uruttam last dialogue polii....	Positive 
 Oru kannu adachu pidichittu aduth vechonnu kandunokkike	unknown_state 
 Malayalam comedy thug life.ithu kaanu chirichu marikkum...	unknown_state 
 Pavam sanjeev pillaiku enthengilum credit kodukeda nayinte makkale	Negative 
 1M view munne ee trailer kandvar aarokke	unknown_state 
 Ente mammookka  Ithokke abhinayikkanel minimum range venameda  Vere level	Positive 
 Idhilum Manju warrierude husbandine konna aale kandupidich kollunnathaano kadha	unknown_state 
 TRAILER VERE LEVEL ... ITH PWLIKKM	Positive 
 17k views 67k likes  pakka autolike	unknown_state 
 After Neram	Mixed_feelings 
 Katta waiting Maamangam & mammooka performance also	not-malayalam 
 Nice ... Varampo kaanam engana nu ....	Positive 
 Trailer kandapo oru karyam urapichu #LAD	unknown_state 
 Happy birth day. Dear megastar mamookkaa	not-malayalam 
 Super trailer love from Karnataka I	not-malayalam 
 Dey nthonadey refresh adikumbolathekum likes okke rand erati avunnu	unknown_state 
 Pazhanjan formula aanaloo .....  Oru gramam	Mixed_feelings 
 stock roomil stuck aaayi freezing room	unknown_state 
 cia   bgm  tch   undalllo  copy  etttaa	Negative 
 Ethreyum nalla oru creativity ku dislike cheyunnavarodu oru load pucham	Negative 
 waiting  ganagandharvan mamankom sherlock bilal  enik vayya.... mass ka baapp	Positive 
 android kunjapan review on movie slot media	not-malayalam 
 4 bangalikal mannu valichu kadalilekk ittal theeravunnathe ullu ninte Japan	unknown_state 
 Valla 200 cr anaganam nirthiya mathiyarnnu	unknown_state 
 Mammootty enna name thanne mathi charithra cinimakal poyi kaanan	Positive 
 Great luv frm a Lil girl...allah blss u...🤲	not-malayalam 
 30 minute 34 k views padam poorikum	Positive 
 Anu  fans like Ikka fans comment	unknown_state 
 mohanlal fananu but e filim ethraku pokanonnum ella. raju ethilentha amanushikano?	Mixed_feelings 
 Haa 3nna oru traileraa  ↪	unknown_state 
 Katta waiting.. Tovino fans like adi..	unknown_state 
 Ith pole films aanu tamil telungu mass movies aakunnath	Positive 
 Malayam vaikkan ariyatavar hit like here	unknown_state 
 Camera style kandappo chapa kurush ormavannu	Mixed_feelings 
 Last dialogue semma la	not-malayalam 
 Enna friendship day ku oru cake vangich kodk	unknown_state 
 Heavy..Mass & Clas...cudos team Lucifer... Laalettaa ingalu Muthaanu...Double Role Aanu Makkale......	Positive 
 Ottavakkil paranjal oru Pavam Padam.... But powerful	Positive 
 Perr  kand trailer nnokkan vanna thrissur karr like adik🥰🥰	unknown_state 
 I can't understand Malayalam	not-malayalam 
 BELARI RAJA PAZHASHI RAJA RAJADHI RAJA POKKIRI RAJA MADHURA RAJA  Ee RAJA ena peru ushirulla aanpellerkru paragitullatha	unknown_state 
 Ethra vattam kandu ennu areela	Positive 
 Dileep ettan fans like here	unknown_state 
 Padam kandathinu shesham ivide vannavar like	unknown_state 
 Verum mass alla kola mass raja daa	Positive 
 Kandit romanjam vernnu ikka eth ningale konde sadikku	Positive 
 Prithwi raj  00:57    01:01   2:19	unknown_state 
 Angine paranju paranju  trailer nalla YouTube chanalil thank irakki 🤩🤩 athinu irikkatte or kuthirappavan	Positive 
 Mamangathinte yudham kambani kanan kadakunnathe ollu	unknown_state 
 Lalettan fans kar okke evadeeee....   Best wishes mammookka	Positive 
 I HOPE THIS WILL BE THE BEST THRILLER FILM SUPERB TRAILER  ORU rakshayumilla.... Kidukaachi kidiloski item....  #Katta waiting for #Lucifer	Positive 
 12 hrs 1 million  views   Ikka fans hit like hear	unknown_state 
 Pokkiraja pole full masa entertainment allann thonunnu..nallaru storyum ullath pole 🥰	Positive 
 Hollywood style...mammukka Box office kidukkum..mass stylish thriller aayirikkum...	Positive 
 Prthvi raj  unni mukundan  aarya  evide....malty   star   chothramu...	unknown_state 
 Mammooty last 15mnt ulu e filmil	unknown_state 
 Villain tovino anengkil maari 2 kazhiyinj 2 movie as villain	unknown_state 
 #1 ON TRENDING  2M  realtime views  145k likes in 6 Hours  megastar Mammootty da	not-malayalam 
 Good luck jaya chetta from kanyakumari	not-malayalam 
 Hukoo for rajinikanth sir hukku hu hu for mohanlal sir	not-malayalam 
 Thamizhar kalaikalai veli kondu vanthamaikku nandri ..	not-malayalam 
 malayathil ethu vare kandathil vech ettavumm bramandaa trailer  ikkaa hats off ...	Positive 
 7 million! Adi makkale like	unknown_state 
 Trailer avg aakki... preshakare pratheeksha veypikathe pritvii..padam pwoli aayrkm appoo...	Mixed_feelings 
 Trailer kidukkiiii....Lalettante Lucifer pole mammookkayude Madhurarajayum kathikkayaraan e lalettan faninte vaka prarthana undavum	Positive 
 Madhura raja trailer or lucifer trailer.... 🤗🤗	not-malayalam 
 Vishu stephen kondupoyinn parayan paranju ejjathi pwoli	Positive 
 Mammukka fansnu like adikkan ulla nool	unknown_state 
 Lucifer fans hit like ഏട്ടൻ ഇഷ്ടം	unknown_state 
 Last atte aa adi polichu ...	Positive 
 E mass trailer ne vecchanalo madura raja ye compare cheyyunadh...kashtam	Negative 
 charithram onnum parayanda mammunniyalle Ella malayalikalkkumariyam kuninjoru paniyum cheyyathillennu	Negative 
 Bgm athu kalakkii muthe sambavam lesam haram kooditha to	Positive 
 hoo kolamass item thannee...bgm oru rakshayumillaa	Positive 
 Kidu trailer mammukka ithil 100 kodi urappu anu #justus143	Positive 
 Vineeth srinivasan karanam aa kuduthal sredichennu thonune....	unknown_state 
 Nammude Dileep chettane  kodukilla like	unknown_state 
 ufff ikka ethe polikkum. Katta waiting	Positive 
 Raja  ellam adich toofan aakum	Positive 
 Bigil..Kerala Thalapaty fans hit like.	not-malayalam 
 AVASAANAM RAAJUVETTANUM VALLA VILLANO MATTO AAYI VARUMO ENDHO#######	unknown_state 
 Enta ponney ijjathi item uff romanjam	Positive 
 Oru paandi gundeye Adichodukan Avn vannee	Mixed_feelings 
 Ikka evide  evide ennu nokkuvayirunu.. Vanapozhoo. Onnum parayan illa	Positive 
 Appo nammalellavarum views & Like ethrayayenn nokkan vannatha	unknown_state 
 After 20 hr  3M viwe	unknown_state 
 Adipoli super  bgm no raksha	Positive 
 Enta ponnu jayettooiiiii ingalu mmde thrissurle polichadakkindalloo	Positive 
 I:46am  ithu 12 pravasyam annu kannune..stephen nedumbuli	Positive 
 Annan fans plz support us	unknown_state 
 10 ൽ കൂടുതൽ ഈ trailer kandavar ivide varoonjhaan 16 aayi	Positive 
 Ithu aanu trailer alathe koore cut seens kanikkal ala	Positive 
 Best acter movie arkakilum orma vanno idh kandppol	unknown_state 
 Wishes From #Suriya Fans!  Looking Forward for #Kaappaan !!	not-malayalam 
 Ettanay kanan vendiii veendum veendum varunnay njn mathrano	unknown_state 
 Cinema Kandavar orikkalum cinema hit ennu parayathilla	Negative 
 Trailer il thanne full story undallo! Padam kidilan aakatte🤓	Positive 
 Nthu dislikes an... Ninnekondekke dislike cheyyane pattu...	Negative 
 Trailer kaanan premiere ON aaki vech kaathirunnavar like adi	unknown_state 
 Ente molude name anu e film eragum munne ettathanu.oru 1yr munne 1st kalki may daughter	unknown_state 
 Dislike adichavanmare aarada....filmine kurichu valla bodham undo ninakokke....aadhyam poye pashunte chanakam kazhikki oru bodham varum	unknown_state 
 trailer kanditu ithenkilum pwoliyillannu thonnunu..   nb:- njan oru katta #mohalal fan aanu	Positive 
 Hambo ..Vere level ..Oru rakshayum illa	Positive 
 (Ningal ee stagil keritt Chund anakkunnath ariyathavar aara) enthoo arkoo thangiya Pole thoniyath enikk mathramanoo	Mixed_feelings 
 Hvy  Rajuvettan rocks 🤩🤩🤩 Lalettan	Positive 
 Vineeth srinivasan.....ahaa otta peru mathe.....vere onnum vendaa...	Positive 
 Mohanlal maathram undakiyadhu kondalla Prithviyude migacha direction kondum koode aanu padam super hit aayadh ennu thonniyavar like adikku	unknown_state 
 Filim kaannadhe trailer kandu diss like adikkan kureyannam vannolum kashtam thanne diss like adikkan mathram jeevikkunna guys hii	Negative 
 Mammukka marana mass  Ikka fans like  Katta wi8 for mammangam	Positive 
 Raja is back.. Kettittille... Madhura raja	unknown_state 
 ethukandalariyam e padam padakkam pole pottum	Negative 
 Verum gust roll nu ejjathi waiting	Positive 
 160k like avanam ennullavar like adi	unknown_state 
 Ikkayude adya 100cr padamakum ithennu urappullavar like adi	Positive 
 Pk ramdas enna vannmaram veenu pakram aaru?STEPHEN NEDUMPALLI	unknown_state 
 Ellaavarum ente channel onnu nokamo ishtamayenkil subscribe cheyyamo suraj ettan soubin kidu	Positive 
 Ente ponno ijjathi Raya kandam vazhi oodi eetahhh	Negative 
 Tgf teaser kola mass aanenkil.... Abrahaminte santhathikal trailer kodoora maassum alla... Athukkum mele aanu !!	Positive 
 Jaathee mathangalkk adheedhamaayi manushyaneyaanu snehikkendath enna threadil cinema thudangi athe threadil cinema avasaanippicha samvidaayakanu irikkatte oru kuthirappavan	Positive 
 Youthanmarude youthan njanmmala ikka#FDFS# katta w8ing	Positive 
 Pwolli item Mammukka Bgm Uff No words Katta waiting	Positive 
 Pulimuragan same climax and same location	Mixed_feelings 
 pullikkan stara pole undu trailer..powlikkane pisharadi eatta...thank you	Mixed_feelings 
 Valip padam enn thonnunavar like adi	unknown_state 
 Ee thavanathe onam pooramakkan  itty maani varunu	Positive 
 ufff All All Die hard ikka fans like here....	not-malayalam 
 ikka       like	unknown_state 
 Mammoka karanjal sahikkathavar indo..valsalyam	Positive 
 Nge...like kuranjo???..autolikes 3g.. anyway trailer heavy	Positive 
 Oru raksha illa makkal poli padam like	Positive 
 Amboooo pwoli veree levellll       Ettn ishtm	Positive 
 Aju chettan polikkum nna thonnane	Positive 
 00:57 Prathviraj As SAYEED QURESHI. E...................	not-malayalam 
 Raja Returns powlichu Lucifer നെ ക്കാൾ അടിപൊളി trailer	Positive 
 Happy to see Manoj k jayan back	not-malayalam 
 Onnum parayanilla onnu matram mammookkayaan ente  lahari..............	Positive 
 Etu ettichante vaka sample ane appom sherikkum ullathu enthayirikkum	unknown_state 
 aa penchochinte oru dialogue polum ellallo aashane??	unknown_state 
 50 parku  vila  ellaa	unknown_state 
 Soubin ikka suraj ettan lead  roll ith oru sambavam aakum katta witing kidukachi filkm	Positive 
 Ithu polikum pappan marana massanengil pullu giri kola massanu jayettante first gangster underworld movie	Positive 
 eee prayathilum ennaaa look ekka keee	Positive 
 Idakkidakk like nokkan vannavar adi like	unknown_state 
 Ichayan pakkaa massdaaa I love tovino	Positive 
 Eee oru odiyan ikkade bilalnte athre muttan illa	Mixed_feelings 
 Indettante a dialogue kiduvanalle.. (Mahiravanan	Positive 
 All best mammuka  From ettan fans	not-malayalam 
 Ambili kandavroke onnu like adiche Kanaathavar onnu kanade povalle nashtaman	Positive 
 Ayyeee Lucifer Oru political movie athine copy adichu madura raja Ee cinema director COPY SUNDAR  aano🤭	Negative 
 Bahubali : mamankam = NASA : ISRO	not-malayalam 
 Direction Rajuettan aanel Standard inte glucose level high aa  Speechless	Positive 
 Trailer kidukki full movie kidukidukkum.. we still waiting..	Positive 
 Shwaasam adakki pidich trailer kandavar adik like	Positive 
 Happy bday Mega Star Mam mookkaaaaa	not-malayalam 
 Ikka& unni fans onu urjathode pravarthichal 24 hour's kond 5 m adikka	unknown_state 
 Oru singam mmayam..  pwoli trailer	Positive 
 Padam kandu vannavare adi like	unknown_state 
 OMG  lalettaaaa ummmaaaaa rajuvettaaa ningal marana mass anu.	Positive 
 Lalettan aka Ittymaani - super duper fantastic bombastic superlastic...	not-malayalam 
 Dislike adichavarokke  ith okke kanditt engane dislike adikkaan saadhikunnu uvve	unknown_state 
 Teaser kandappo itrakkum pratheekshichilla traler supsupsupsupsupsuper cinema pwplikkum	Positive 
 Ippom itharalum kannan vanno vannavar like button adichooo	unknown_state 
 kalaparinju sheenicha karshakanu ini visramikkam	unknown_state 
 pulimurugan style aakan vazhi und.. palayidathum athe colour tone kanam.... enkilum vaishakilum ikkayilum oru pretheeksha	Mixed_feelings 
 Ithu oru thivasam konde 1m adikum	unknown_state 
 King Raja Fans want some Mutton Biriyani hahahaha	not-malayalam 
 adhyam 9 polinju 8 nilayil ini next ithum poliyum 9 nilayil	Negative 
 Ithu oru padamayirikum action orupadu vyethasetha ulla oru film ayirikum.....	Positive 
 Last climaxil oru dialogue und ... baseere...nee ente chonna shaddi kanda.....	unknown_state 
 117 k likes  17 k views  YouTube gottt  hanGed #Rajaeffect #Rajareturns #Madhuraraja ...	not-malayalam 
 E chitram vijaykkum ennu urappullavar Maathram like cheyyu	unknown_state 
 ethentha lalettan thanneyano dout akunnu	Mixed_feelings 
 Njan oru lalettan fan anu.. pakshe ithu polichu... ikka super	Positive 
 Vishnu avatharam Narasimham vannu .. Ini veranullathu avanaaa Kalkiii	unknown_state 
 Mammooty  Avasaanathe aa run hentammo.. GOOSEBUMPS...	Positive 
 story writer sajeve pilla yude name  ethilonnum evideyum kaanunillallo..	unknown_state 
 Katta ikka fan aahnu anaalum A10nte padavum A10neyum ishttam Katta waiting for ittimaani first day first show	Positive 
 Vada - superb   Love from Tamil Nadu	not-malayalam 
 Oru mohanlal fan aaya njan   katta wait cheithu irikuna mamooty de filim...	Positive 
 minister raja (raja part 3 ) enn moviek katta waiting aakunnavar like adiku	unknown_state 
 Dislike adicha thanthayilla thayolikal aaranaavo ..murugane theerkkum ennu paranju nadannavar aavum	Negative 
 Trailer  kiduve........ ikka fans adi makkale like	unknown_state 
 Nalu bengaligal nalu sidum manuvari ital therunathe ollu ninta japan	unknown_state 
 Last ikkede varavum ഡയലോഗും  mass	Positive 
 വിജയാശംസ കൾ  nerunnu.. 333 film magic. Film channel	Positive 
 Kilichundan mambazhathile... Laletan dilog parayana pole	Mixed_feelings 
 Nalla oru film anuuu ellavarum poyi kanu....	Positive 
 Mohanlalinte ee film engilum hit aayal matiyaarinnu...maduthu odiyente kuttam keettu keetee... Kaata lalaetta fan adi like	Positive 
 Lalettan fans like.  Super movie ikka muttwanu	Positive 
 Malayala cinemayude idhihasam mammookka happy birthday Mammookka	Positive 
 Ikkkaaa katta mass trailer pwolichu .....eniyaaanu masss katta waitin	Positive 
 Face of shahid kapoor . Arjun reddy malayalam kaanunnu	unknown_state 
 Dislike adikaan vanna para naarikal pinne enthina ith verthee kaanunnath	Negative 
 Prithviyude voice modulation.....oru rakshayum ilya ponne....  Kidkaachi trailer Stylish paranja itha aanu makkalle	Positive 
 Ith  ndh manushiyana ith mass anno kollamass anno atho vere ndhelum anno romanjam pongunnu ambho	Positive 
 Mohan lal sir superking nagarjuna fans	not-malayalam 
 33k kurugal kanunnylllle dislike🤣🤣🤣🤣🤣 duranthngal pyaavam lavanmarude pramughanu youtube views illathente sangadam aavum	Negative 
 Mammookka.. you are young	not-malayalam 
 Katta waiting  adi macha like	unknown_state 
 Cast\r Mammootty \r Unni Mukundan \r Prachi Tehlan \r Siddique \r Achuthan\r Anusitara\r Iniya\r Kaniha\r Tarun Arora\r Suresh krishna \r Manikuttan\r Sudev nair\r Manikandan	unknown_state 
 avasaanathe superman punch ath kalakkki ente ponnu ikka love uuuu...........	Positive 
 Vineeth sreenivasan ennnu kanda pinne onnum nokkanda padam vere level ayirikkum	Positive 
 Release date	not-malayalam 
 Pratheekshakalkum appuram kaatti thannu pratheeksha orupaad uyarthu prithivaraj enna nammude malayalikalude swakarya ahangari...!!	Positive 
 7 days to go for mamangam.	not-malayalam 
 Ikka trailer inganeyanegil padam engana polikkum ikka	unknown_state 
 Enna koora padama . Mamooty ullond kandirikam . Nalle boradiikkuna padam sthiram kadha	Negative 
 Avan varum samharathinte avatharamaye avan varum	unknown_state 
 Mammooka fans  ivide come  & like adii	unknown_state 
 ithpole oru kidu trailerinu dislike adikkana myrroli mammoonni fansin naduviral namaskaaram(ella mamooty fansinem udheshichalla....chila choriyanmaare udheshich paranjatha)	Negative 
 trailer kandappol kanan kuduthal excitment undayi enullavr like adi	unknown_state 
 Marana mass waiting for mamankham	Positive 
 Uff... again....AGE IS JUST A NUMBER #Mammukka	not-malayalam 
 Ettan da 6million views L.... M..wood mohanlal	Positive 
 Laletta negal namde muthanu ine vere arkum vitukodikila malayalikalude sothanu lalettan.	Positive 
 Naanundu I am a katta laalettan fan	unknown_state 
 Ithu oru tamil/Telugu style padamaayi poyaallo dialogue and bgm oru gummillaa	Negative 
 Comments vayichppo oru karyam manasilayi.... Ethu njagade LALETTAN ANN	Positive 
