text	category
 Thalaivar semmmmmmmmmma marana massssss  tt	Positive 
 Inga vijay fans than neraiya support pandrom nu haters ku like buttun adichi kaatunga pullaingalaaa ...	Positive 
 No 2 trading in Sri lanka	Positive 
 Na ennamo thala ku action sequence  a  varadhunu nenache ana kadaseila vandhuruch	Positive 
 Director bro 100% Batman veriyan pola mugamoodi maari irukkama iruntha seri aana intha padam kandippa hit category la varum	Positive 
 Innum Konjamdha iruku Views 7 million views reach aaga	Positive 
 Enna ithu  ammmmmmmmmaaaaaa  apa thalapathy 64 down ahhh omg save thalapathy 64	Positive 
 Nee va thala nee epidi vanthalum nan irukan unaki	Positive 
 Thalapathi fans sarpaga padam vetri pera valthukal thala fans....	Positive 
 Gethhh anna nee.... Lovv u vj stpthii	Positive 
 Dislikes Panna Vijay echa fans la kandippa indha cmnt ah paapinga	Positive 
 Yaaruda panni pandara pandeva laaam nadikka vachadu. Thalaiku munnal pande laaam thoosi	Negative 
 Trailer 10 million views kku mela varumnu solravanga like podu	Positive 
 That #BGM... Raja Raja தான் #u1	Mixed_feelings 
 Avengers mari ella heroes kondu vandutingale pa...	Positive 
 Konjam othinkitu Oti pathunkitu varathu thalaivaru	unknown_state 
 Ilaiya super star Dhanush mass fli film..... Asuran coming an meratal in Tamil nadu....	Positive 
 May 1st kulla 18 Milion+ views varanum	Positive 
 Still Trailer pakkura Thala fans like	Positive 
 Ultimate Star AJITH KUMAR Vaazhga.. Thala Veriyan...	Positive 
 Innum 150 like than like podunga	Mixed_feelings 
 Tamil tamil nu  nalla sambathingada,nanga thanda aemali.modhala tamilpesura ponungaloda nadingada.	Negative 
 Padipa Mattum Namma kita irundhu eduthuka mudiyadhu  Village based verithanam	Positive 
 Nanba rangaraj pandey unnai velli thiraiyil kanpatharku aavalootu ĶHATHU irukkireen pls nanba    Neer konda paarvai	Positive 
 Thala ipdi neraya neraya neraya neraya dialogue sema	Positive 
 Pink ka remake lag rhi hain	Positive 
 Climax dialogue dedicated to thala fans	Mixed_feelings 
 Aduthavanga Valarchiyum Vetriyum Ungalanala Thangaa Mudilana Kathariye Saavungadaa	Negative 
 Ennoda channlai subecribe panna maatingala kizha comment pannuga	Negative 
 Danush gethu ....stop sila mokkapadangal maaaar3eee	Positive 
 Vedio pakradhuku munnadiye oru like potuten.	Positive 
 Sema ragala.  Waiting for tharamana sambavam	Negative 
 Kadaisila pandey va ippadi pannitingalaey da paavigala	Negative 
 i love my thala Trailer vara lavel	Positive 
 Semaya iruku trailer  #thala	Positive 
 Super Hero #Sk .. I love Sivakarthikeyan	Mixed_feelings 
 Movie vertri pera Thalapathy Rasigargal Saarbaga Vaalthukkal	Positive 
 Style ka baap Rajini jai Thalaiva	not-Tamil 
 Lyca Mobile production la cell phone pathiya negatives ??	Mixed_feelings 
 Ulitemate star Thala Ajith Kumar valga	Positive 
 Heavy massss..padam super vere level... RAJINISM	Positive 
 I see like video game effects	Negative 
 Pongalu-ku oru sweet box parcel............. சிறப்பான, தரமான Trailer.....	Positive 
 Thalaivaaaaaa neegaa eapavum mass ...... SEMA style ....iam addicted .... watching again and again......fdfs kolaa mass agapokuthu......	Positive 
 Thala veriyanz only hit like	Positive 
 Oruthar mela viswasam katurathukaga mathavangala en asinga paduthuringa  Love you thala always	Positive 
 Unbelieving thaivaaaa... .. 1990 movie remember	Positive 
 Karnataka Dboss  FANS like ..jai thala	Mixed_feelings 
 SK malayali katta fan from Remo	unknown_state 
 Petta vs Visuvasam  Irandu padamum Vetri vizha kondaada  Thalapathy Thampingalin vaalthukal	Positive 
 Vera level trailer athuvum rajini style Vera vera level🤘🤘	Mixed_feelings 
 Thala etha padam  on	Positive 
 Sweet sapda porom  Thaaa Vera level yahhh  Sathiyama solren evanalum idha beat panna mudiyathu	Positive 
 After saahooo teaser,,yar ellam inga vandhu irukinga	Positive 
 Manushan epadi nadikuraru paruu...paaaa......i feel .... mangatha bgm.....	Positive 
 Dialogue'laan Over'a irukku, Kelattu payala, vayasaana kaalathla yaen da yenga uyira vaangura ??	Negative 
 Kaithi hit aaka Karthi annnavukku best wishes . Hit aakum . Hit aakanum	Mixed_feelings 
 Last la vara andha dance step than ultimate	Positive 
 Idhu tamil padam mathiriye theriyala wow	Mixed_feelings 
 Trailer eh paakum pothu purithu, Thalapathy64 Semmaya irukkum pole	Mixed_feelings 
 Vijay & rajni fans hit like here	unknown_state 
 Hitt like button  for. Hindi. Trailer #2.0#hinditrailer	not-Tamil 
 Mass teasar thala vera level massss	Positive 
 Padam mugamoodi maathiri aagida koodathunu nu pray panuven	Positive 
 0:16 look like vijaysethupathi younger version	Negative 
 sirappana Tharamana sampavamThalaivar marana mass petta paraak	Positive 
 Rajanikanth sir fans like here...	Positive 
 Vijay Fan Ba But nan Dislike pannamatean  THALA is Back	Positive 
 Pesama title night show nu vachirukalam...	Negative 
 SUPERSTAR Rajini SEMA SPEED And ENERGY Seems Like A YOUNG HORSE	Positive 
 1m Views & 101k likes  #SK #Hero	Positive 
 500k views in 2 hours but how it is not trending	Mixed_feelings 
 Marana katu katuvom Da....style ah .... super star..one and only	Positive 
 Like   If you think its look like Muhamoodi	Positive 
 Yuvan music therikkuthu.. Yuvan fans like pannunga..	Positive 
 i m vijay fan but thala yam masssss	Positive 
 Thalaivaaaa ....vera level ... shankar sir creativity semma .... thalaivar acting .vera level	Positive 
 Thalaivaaaaaaaa unna pakka dhan wait pannitu irundha... enna style yaa.. marana masss thalaiva..	Positive 
 Ennada hey ram bgm ah poturukeenga	Negative 
 Padipa matum evanayalum eduka mudiathu   powerful dialogue	Positive 
 பவர்கட் இனி இல்லை!\r Sijlee energy solutions pvt ltd\r sijlee.com\r 044-48684268,9789082241\r Emi available\r Chennai	Positive 
 Pettta win pannum like pannunga  Viswasam pannunga CMT pannuga	Positive 
 Ennoda comment ku like podunga please	Mixed_feelings 
 37k AJITH FANS OR RAJINI HATERS ,NOT FOR TEASER	unknown_state 
 U1  mass bgm. Thala gethu.  U1 + thala = marana mass	Positive 
 Tq..... Karthik suppuraj thalaivar vera leval  Thalaivarkku oru like	Positive 
 kola veri la irundha Ne pudingiruviyo..poda Dai...un age ku yetha madhri nadi pa	Negative 
 I'm from Hyderabad I love RK	Positive 
 Bgm tralier unmaiaga super like pannunga	Positive 
 Opening la vara Andha stage dance aha partha yuvan song aha pinni eduthuruppar pola	Positive 
 Thala and  yuvan  veriyan on	Positive 
 Kou aissa hai jo hindi me trailer dekhne ke baad tamil telugu me dekh rha hai like here	not-Tamil 
 1st like and 1st comment	Positive 
 Semma semma semma semma semma marana masss	Mixed_feelings 
 I'm from kerala.. Naan ajith saarude big fan.. enakku tamilil romba pudicha actor ajith sir mattum.. Love youuuuuuuu	Positive 
 I don't like rajini...but trailer weightuu..	Positive 
 Karthike ivlo mass ah apa Vijay ku Telugu padam pola irukum polaye	unknown_state 
 Iam vijay fan bat tis movie is bolokbastar 100% AJITH kumar fans like	Positive 
 2.01 akshay kumar fans hit like.	Negative 
 Kaithi.. FDFS pakkanumnu ninaikkira fan's LIKE Podunga..	Negative 
 Must listen 1.56  purinjavan paruppu..	Positive 
 sara paisa kya chidiya pe kharch kardiya dissapointed on vfx	Positive 
 Thala + Yuvan = Vera level	Positive 
 pangaaligala intha vegama paththathu innum vegama like ah therika vidunka	Positive 
 kunnamkulam vfx at its peak	not-Tamil 
 Gv music vera level  Dhanush aa ithu pakkave bayama irukku	Positive 
 Thalaivar fans enna achu ungalukku like pannunge namma thalaivarode trailer le.. 2 million likes..	unknown_state 
 Nala iruku. Naturel ah edukuromnu Vada Chennai mathiri bad words ilama irutha nala irukum.	Positive 
 Yammadiya ithuvum kola massa ya irruka	Negative 
 Mass thalaivaa Sk	Positive 
 Starting la Marvel bit and kadasila Batman bitu! 🤦‍	Positive 
 we love actor rajini not politician rajini	Mixed_feelings 
 Tomorrow Fdfs yar yar poringaa ?	Positive 
 This is true... Semma mass vikram...... 🤙🤙🤙🤙	Positive 
 Nt interested juz to point out da fact so u juz enjoy	Mixed_feelings 
 What a man chiyan 53 age Partha apdiye iruku any way waiting	Negative 
 I love u Rajini sir 🤩🤗	Positive 
 All Tamilians look like Africans lol	Negative 
 My chellakutty always mass  love u VSP	Positive 
 Innum ye trending la varla3.4 m views	Positive 
 Objection ur honour tavura vera dailogue ille pola	Positive 
 Paakuradhuku cartoon maadhiri iruku nu solravangallaa...indha padatha 3D la paathutu vaai paesunga	Negative 
 2:08 ivarukku vayasu 60+ ah illa 30+ ah???	Mixed_feelings 
 Semma ... Theatre la visulu parakka poguthu.. semma punch super chiyaan ... Mass overload,	Positive 
 Thaliva ni vera Laval... Love you anna	Positive 
 Karthi mama🤩🤗 Vera mariiiiii iruku cutz semma congrats team	unknown_state 
 Thala vera level nu nenaikaravaga.. like here 🤩🤩🤩🤩🤩	Positive 
 100-200 Jada le lo  Orr Hindi Mai dubbed krvaa Doo	not-Tamil 
 AYYO EPADA PADAM PAKANUM POLA IRUKU	Positive 
 അണ്ണൻ ഉയിർ  Love from  kerala 🥰	not-Tamil 
 Thala naraya naraya naraya narayaa .....I love you	Positive 
 Thalaivar nu ungala koopda naanga kuduthu vechirukanum :-)	Negative 
 Being Rajinified..  luv from kerala	Negative 
 TOTAL 29.5 VIEWS 40 HOURS SUPER THALAIVAAA WORLD SUPER STAR   MASSSSSSS	Positive 
 Thalaivaaa one & only super star	Positive 
 Kotta ilatha ajith ali punda mavan	Negative 
 Thalaya alikanumnu silaroda mandhiram vazlu vazla Vidu Avaroda mandhiram	Mixed_feelings 
 Ini Paarunga Two Weeks Munnadi Teaser Release Date Announce Paniruvanga Aparam Evanavathu Naanga Record Breake Panitomnu Varatum Avanukalluku Irukku	Mixed_feelings 
 Pink movie remake. ajith sir pls dont do remake  movies	Positive 
 Kadasi dialogue super thala ...... Thalapathy veriyan	Positive 
 18k dislike pple hang yourself Teaser is mind blowing 80s Rajini sir is back	Positive 
 Vera level bgm   Vera level sk anna	Mixed_feelings 
 Thalaaaaaaaa....... . .   ........nthala........	Positive 
 ethula kuda hair dye adikkama nadichi..savadikrarea..	Negative 
 sema thala waiting eh veri aguthu	Positive 
 Ner konda paarvai Trailer Vera level Thala da	Positive 
 Aiyayo ithu Nalla iruke,. Thalaivar semmmma	Positive 
 Super vera level Dhanush anna mass	Positive 
 I'm from Karnataka I love thala	Positive 
 Saaho, kadaram kondan..ghibran marching to next level..	Positive 
 Padam paakanum nu Oru interesting scene kuda ila	Positive 
 Thalaiva therika vidudinga ah.. ipove  mov ah pakkanum pola iruke	Positive 
 Dislike pannava eva  da maavne kola kandula irukka kolamma vidamatten	Negative 
 Salami fans ku oru  ooooo podu	Positive 
 Teaser ah vidama trailer ah vittutaga🤩🤩🤩🤩🤩	Positive 
 Rajini - karthick subbu wow k wow	Positive 
 Thaadi konjam athigama irukhura maathiri irukhu... Korachi iruntha innum nalla irunthu irukhum....	Mixed_feelings 
 Always thala mass than!!  trailer massnu nenaikiravaga like it!!	Positive 
 Mass Sethu  Anna Telugu release plz	unknown_state 
 yaarupa adhu kadasila bijili ramesh madri	Negative 
 Avalavo rajini padam trailer pathathea ila verithamana eruku......	Negative 
 thanus anna semma mass i m str veryan	Positive 
 Maarana Maass Petta thalaivaa thalaivaa thalaivaa...	Positive 
 New year la trailer pathavaga la oru like poduga	unknown_state 
 ji ok dha yellame,but bigil kuda venama irundhuchi, Na unga padam yellame pathrukke,but thalapathyn varappa,yevena irundhalu vittu kuduka maato Vazhtukal nanba	unknown_state 
 WAITING FOR MOVIE     SUPER STAR RAJINI SIR MAAS	Positive 
 Suriya Anna fans support Thalaiku Eppovom irukum  love you Thala	Positive 
 yappa dai Vfx super but logic a illa,	Mixed_feelings 
 Thalivaa eppadi ippadi masss kammika mudiyuthu	Positive 
 Saavratha irunthaalum Sanda potu saavanum sir....  Bayanthu kaal la vilunthu saaga koodathu...	Mixed_feelings 
 Always Sk anna nale massuu kuda arjun sir vera aprm padam hit on hitu	Positive 
 Thala always thala. King Maker	Positive 
 IT WILLBE MORE INTERESTING WATCH IN 4D	Mixed_feelings 
 Dai yn da views ah viduringa pathute irugada	unknown_state 
 VJS & super star fans like it	Positive 
 Teaser ku sponsor. Romba overaa panringa pa	Negative 
 You kne tunggu lebih lama lagi utk tahu saya... awesome vikram sir..	not-Tamil 
 100% blockbuster... Thalaivar fan from kerala	Positive 
 thala solla varthai Ella semma mass trailer	Positive 
 Intha Padam block buster agumnu solravanga like pannunga	Positive 
 Andhra Mahesh babu fan and rajini fan superstars	unknown_state 
 Thala60 new look leak -	Positive 
 Idhu enna da Batman Ku vanda sodhana	Positive 
 2 second la like pottavangalaam yaaru?!	Positive 
 antha police lu bobby simaa va potrukalam semaiya iruparu	Positive 
 Muthipona munji yellam ithapaathu thirunthugada	Negative 
 Dislike pottavanga mela sema gandula iruken  mavane kollama vida maten..	Positive 
 Sir trailer realesa epa padam release october 6 ah illa 4 ah	Positive 
 kadesi dialog yella rasiganuku thaan    thiruthunga da	Positive 
 Enna pa thalaivar rock pa..thalaiva super pa......	Positive 
 Semma vera level Chiyaan anna than mass	Positive 
 Nee velaiyadunathu yanta illa yaman ta  theeriiii	Positive 
 Ellam Avan seyal ladies version	Positive 
 Adha 38k dislike thayolinga kedacha nalla irukum	Negative 
 My god wowwqwwqw what a man rajini sir	Negative 
 Looking handsome and rocking Superstar	Positive 
 Kasta pattu edutha padatha sariya  poganumana entha promotion pathathu ennum nalla promotion pannunga...	Positive 
 Love love u thala.. Oruthavga vachu visavathuka ye aduthavagala asiga paduthuriga.. Sema dialogue	Positive 
 Viswasam kaatturadhukkaaga nu thala fans'a dhan soldraaru avar.	Positive 
 thala fans ennada Seireenga trailer vanthu  3naal aachu innum 10M varalla...	Mixed_feelings 
 Verithana ma irrukku pa trailer pakkum pothey	Positive 
 collegla erundhu pakarvangum matum enga like panunga marana maas petta.....	Positive 
 1M likes varuthuku ithula ena da iruku?	Negative 
 thalivar sema youth.... 80 vayasulayum ipdi irupar pola....	Mixed_feelings 
 Semma 60 thandunalum alagum stylelum marala semma thalaiva  inum neraya padam pananum all the best I am waitting	Mixed_feelings 
 Samma samma ani bgm + thalavar walk superb combo	Positive 
 BIGGEST DEADLY HARDCORE DIE-HARD FAN OF THALA AJITH KUMAR FROM ENGLAND󠁧󠁢󠁥󠁮󠁧󠁿	Positive 
 Vaa Thalaivaaaaa Neethan Thalaiva Inga kingu	Positive 
 ek dum dhakad akshay kumar sir look rajnikant sir	Positive 
 Love from Vijay devarkonda fans &hirthik Roshan fans	Mixed_feelings 
 Nice nice nice nice nice nice	Positive 
 sweet sapada poram dialogue semaiya eruku	Positive 
 Dei neenga innum 1m like adikkalaya....adengappa....ha ha	Positive 
 Thalapathy 64  than niyabagam varuthu	Positive 
 Ultimate star ajithkumar nu summa va solranga	Positive 
 Vaa thalaiva..ENPT ku serthu idhula bangam pandrom..! !	Positive 
 🤩🧡 hit  rangini-vijay sethupathi fans	Positive 
 Chiyaan ku all the best..but trailor semma mokkkaa..	Positive 
 You kena tunggu lebih lama lagi untuk tahu saya... Damn that's superbbbb	not-Tamil 
 like podutu video pathavanga like  poduga	Positive 
 Dis Like Pannevee Amma Thevoodiyaa so Ethanaa Thevodiyaa Erukkunu Parugaa	Negative 
 Suyamava?!  Aprm enna mayruku krish mask copy adichu vachuruka!	Negative 
 Full views sollunga eppo update pannuvinga	Positive 
 Thala nee vaa thala , padam inimey yengaluthu	Positive 
 Love u thalivaa Telugu lo kavaali saami	not-Tamil 
 Logesh kanagaraj masss thalapathy 64 ku waiting g	Positive 
 Vera level,I like it so much	Positive 
 Thalaivar than Pongal ku marana mass kattaporaru,	Positive 
 Otha marana mass da version 2.0	Positive 
 Full 100% rajnisim, total Marana mass	Positive 
 Ne yaruda komalai fans hit like @1:42	unknown_state 
 Isai puyaal vl hit yo bang... Hope safe yo eardrums	Mixed_feelings 
 Dhanush annanuiku national award ready pannuinka	Positive 
 Ajith fans a iruntha like pannunga	Positive 
 pakathane pora Intha kaliyoda attatha 🤘🤘🤘🤘🤘🤘🤘🤘🤘🤘🤘🤘🤘🤘🤘	Positive 
 This movie plot look like a CONAIR	unknown_state 
 Sema sk anna and arjun sir	Positive 
 Batman,superman,spiderman ivanga varisaila mugamoodi?  Sk anna- thambi ponga thambi poi oorukula yengala pathi kelunga thambi	Positive 
 NERKONDA PAARVAI Fan Made Anthem	Positive 
 Indha pongal sema treat iruku pola sema maassss	Positive 
 Viswasam bgm + NKP bgm = ASURAN Bgm trailer	Negative 
 Payagarama irku semma vera level Dhanush Anna Acting look	Positive 
 Massssssssss Movieeeeeee...Waiting to see in big screen	Positive 
 Dislike pannave ratham kakkidha da savinga🤣	Negative 
 thalaivaaa unga nadippukku ellaye illai insha Allah next CM of India	Mixed_feelings 
 Background music padatha innum thooki niruthuthu teejay act panni erukkarupa	Positive 
 Veraa level trailer! Awesome visuals  mass	Mixed_feelings 
 thalaivar movi eppa vantha mathiry erukku trailer look seems mass mRNA mass God bless you	Positive 
 Tamil nattula intha getup la nadikka evanukkuda thillu irukku     ellam ota up uh	Positive 
 Suyama yosikkiravan super hero va appuram yenda krish kick 2 velayutuam ithalam kalanthu adicha maathiri irukku	Positive 
 Kola kandle irukke padathe pakkame irukka mudiyathu. Trailor superrr	Positive 
 Who want petta dubbed in kannada ????	unknown_state 
 hindi version dekho ye h link	Positive 
 158 comment Super starr Fans like pannuga	Positive 
 Pogeda.. nigalum unge padaum.. trailer pathitu movieku ponen paru.. enne sollanum..	Negative 
